ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_15,2020,0.0112449184054064,0.00114704335688898,0.0213346464055083,0.00539749243212329,0.0171052522329372,0.00710324985504506,0.0153800295785609,0.0114,0.0060,-0.0056,0.0328
Glaciers,region_16,2020,0.00199381730479215,-0.00124487531384122,0.00523427653957487,0.000106315091139065,0.00388026298273311,0.000678661813251695,0.00330996509345745,0.0025,0.0018,-0.0038,0.0069
Glaciers,region_17,2020,0.0243086433835461,-0.014064760874461,0.0626781294214735,0.00204860656634343,0.0465647764144244,0.00857585090440198,0.0400440063032385,0.0235,0.0227,-0.0278,0.0884
Glaciers,region_18,2020,0.000148080848846309,-0.00114990555676197,0.00138551067664959,-0.000439316958088296,0.000964326753061237,-0.000296917489740513,0.000683537470669,0.0007,0.0007,-0.0012,0.0031
Glaciers,region_19,2020,0.0777616265034291,-0.0652720869760546,0.220784579881081,-0.00520962811888292,0.160729019959245,0.0191103772759415,0.136410418666006,0.0766,0.0894,-0.1821,0.3849
Glaciers,ALL,2020,0.547018273628817,0.294951711218964,0.789564152477647,0.40844735189462,0.686301338169,0.452023390749091,0.647275470315409,0.548,0.146,0.131,1.093
LAND_ICE,ALL,2020,0.718080114925041,0.225277601954522,1.19376000639059,0.440764038603853,1.00641066554073,0.519657590629994,0.924344505673846,0.719,0.303,-0.206,2.174
GrIS,ALL,2021,0.227199358659474,0.0554880302318511,0.435137469723837,0.129444351938126,0.332829586492733,0.15800903364155,0.300005888090206,0.2378,0.1562,-0.5437,1.3297
AIS,WAIS,2021,0.0576867343419527,-0.244899523589082,0.360172713911339,-0.117696797619677,0.23305080174193,-0.0662678939600188,0.181632917900615,0.0572,0.1848,-0.4698,0.5957
AIS,EAIS,2021,-0.0462638512688281,-0.268847280983067,0.179439108981588,-0.175533980888487,0.0838946576419371,-0.13769886197305,0.0455975124715527,-0.0497,0.1386,-0.5690,0.3561
AIS,PEN,2021,-0.0143599024074196,-0.133873052883025,0.105804953265512,-0.0837357578384126,0.0552217554510765,-0.0634164563959598,0.0347985494014521,-0.0153,0.0731,-0.2286,0.1863
AIS,ALL,2021,-0.0166573967115582,-0.384943457820797,0.42206930118546,-0.22503767720189,0.21864217712894,-0.160938171011582,0.139275974321945,-0.008,0.243,-0.805,0.676
Glaciers,region_1,2021,0.102202743992268,-0.00707484168782088,0.211472362285244,0.0388042992853712,0.165592369359448,0.0573868857242061,0.14701460220599,0.1021,0.0644,-0.0824,0.2861
